YEAR	indstr	pop	pct	chgfrmFirst	stateName	stateAbbr	maxInd
2014	Arts, food, and other services	348492	0.145879877	0.021930203	Alabama	AL	
2014	Construction	165922	0.069455485	-0.006981799	Alabama	AL	
2014	Educational services and public administration	326917	0.136848512	0.084349898	Alabama	AL	
2014	Health care and social services	306636	0.12835882	0.116428703	Alabama	AL	
2014	Information, financial activities, and real estate	165559	0.069303532	0.048264868	Alabama	AL	
2014	Manufacturing	334994	0.14022957	-0.04010137	Alabama	AL	
2014	Professional, management, and administrative services	226236	0.09470312	0.090275763	Alabama	AL	
2014	Trade	359881	0.150647349	0.053019973	Alabama	AL	1
2014	Transportation and utilities	109505	0.045839147	-0.002092665	Alabama	AL	
2015	Agriculture and mining	40024	0.016836381	-0.36699178	Alabama	AL	
2015	Arts, food, and other services	346266	0.14565926	0.021709587	Alabama	AL	
2015	Construction	165651	0.069682274	-0.006755011	Alabama	AL	
2015	Educational services and public administration	316316	0.133060579	0.080561966	Alabama	AL	
2015	Health care and social services	322745	0.135764984	0.123834867	Alabama	AL	
2015	Information, financial activities, and real estate	157042	0.066060836	0.045022172	Alabama	AL	
2015	Manufacturing	336598	0.141592347	-0.038738594	Alabama	AL	
2015	Professional, management, and administrative services	224968	0.094634392	0.090207035	Alabama	AL	
2015	Trade	347018	0.145975594	0.048348218	Alabama	AL	1
2015	Transportation and utilities	120605	0.050733353	0.002801541	Alabama	AL	
1960	Agriculture and mining	5900	0.051188617	0	Alaska	AK	
1960	Arts, food, and other services	8400	0.072878709	0	Alaska	AK	
1960	Construction	7960	0.069061253	0	Alaska	AK	
1960	Educational services and public administration	49640	0.430678466	0	Alaska	AK	1
1960	Health care and social services	5680	0.049279889	0	Alaska	AK	
1960	Information, financial activities, and real estate	3860	0.033489502	0	Alaska	AK	
1960	Manufacturing	7320	0.063508589	0	Alaska	AK	
1960	Professional, management, and administrative services	2860	0.024813465	0	Alaska	AK	
1960	Trade	16060	0.139337151	0	Alaska	AK	
1960	Transportation and utilities	7580	0.065764359	0	Alaska	AK	
1970	Agriculture and mining	17800	0.072210953	0.021022336	Alaska	AK	
1970	Arts, food, and other services	18400	0.07464503	0.001766321	Alaska	AK	
1970	Construction	23400	0.094929006	0.025867753	Alaska	AK	
1970	Educational services and public administration	57100	0.231643002	-0.199035464	Alaska	AK	1
1970	Health care and social services	14500	0.058823529	0.009543641	Alaska	AK	
1970	Information, financial activities, and real estate	11600	0.047058824	0.013569322	Alaska	AK	
1970	Manufacturing	22300	0.090466531	0.026957942	Alaska	AK	
1970	Professional, management, and administrative services	11200	0.045436106	0.02062264	Alaska	AK	
1970	Trade	46900	0.190263692	0.050926541	Alaska	AK	
1970	Transportation and utilities	23300	0.094523327	0.028758968	Alaska	AK	
1980	Agriculture and mining	17180	0.079434067	0.02824545	Alaska	AK	
1980	Arts, food, and other services	15160	0.070094322	-0.002784387	Alaska	AK	
1980	Construction	20200	0.093397448	0.024336195	Alaska	AK	
1980	Educational services and public administration	55120	0.254854818	-0.175823648	Alaska	AK	1
1980	Health care and social services	13400	0.061956723	0.012676834	Alaska	AK	
1980	Information, financial activities, and real estate	16280	0.075272795	0.041783293	Alaska	AK	
1980	Manufacturing	12640	0.058442759	-0.00506583	Alaska	AK	
1980	Professional, management, and administrative services	10980	0.050767524	0.025954058	Alaska	AK	
1980	Trade	37260	0.172276678	0.032939528	Alaska	AK	
1980	Transportation and utilities	18060	0.083502867	0.017738508	Alaska	AK	
1990	Agriculture and mining	27144	0.0873913	0.036202683	Alaska	AK	
1990	Arts, food, and other services	22320	0.07186022	-0.001018489	Alaska	AK	
1990	Construction	23826	0.076708853	0.007647601	Alaska	AK	
1990	Educational services and public administration	66697	0.214733921	-0.215944545	Alaska	AK	1
1990	Health care and social services	27962	0.090024887	0.040744998	Alaska	AK	
1990	Information, financial activities, and real estate	22944	0.073869216	0.040379714	Alaska	AK	
1990	Manufacturing	12469	0.040144493	-0.023364096	Alaska	AK	
1990	Professional, management, and administrative services	19058	0.061358068	0.036544603	Alaska	AK	
1990	Trade	58943	0.189769577	0.050432427	Alaska	AK	
1990	Transportation and utilities	29240	0.094139464	0.028375105	Alaska	AK	
2000	Agriculture and mining	19609	0.05546112	0.004272503	Alaska	AK	
2000	Arts, food, and other services	50019	0.141471251	0.068592542	Alaska	AK	
2000	Construction	31093	0.087941894	0.018880642	Alaska	AK	
2000	Educational services and public administration	83867	0.237205251	-0.193473216	Alaska	AK	1
2000	Health care and social services	28496	0.080596669	0.03131678	Alaska	AK	
2000	Information, financial activities, and real estate	22953	0.064919123	0.031429621	Alaska	AK	
2000	Manufacturing	13513	0.038219497	-0.025289092	Alaska	AK	
2000	Professional, management, and administrative services	24063	0.068058592	0.043245127	Alaska	AK	
2000	Trade	49093	0.138852199	-0.000484952	Alaska	AK	
2000	Transportation and utilities	30857	0.087274404	0.021510045	Alaska	AK	
2001	Agriculture and mining	17922	0.051020292	-0.000168325	Alaska	AK	
2001	Arts, food, and other services	49419	0.14068585	0.067807141	Alaska	AK	
2001	Construction	30021	0.085463686	0.016402433	Alaska	AK	
2001	Educational services and public administration	83197	0.236844952	-0.193833514	Alaska	AK	1
2001	Health care and social services	27904	0.079437018	0.030157129	Alaska	AK	
2001	Information, financial activities, and real estate	24551	0.069891708	0.036402206	Alaska	AK	
2001	Manufacturing	10809	0.030771026	-0.032737563	Alaska	AK	
2001	Professional, management, and administrative services	26903	0.076587374	0.051773909	Alaska	AK	
2001	Trade	48883	0.139159967	-0.000177184	Alaska	AK	
2001	Transportation and utilities	31663	0.090138127	0.024373768	Alaska	AK	
2002	Agriculture and mining	20424	0.057102756	0.005914139	Alaska	AK	
2002	Arts, food, and other services	52686	0.147302968	0.074424259	Alaska	AK	
2002	Construction	31451	0.087932765	0.018871512	Alaska	AK	
2002	Educational services and public administration	88171	0.246514255	-0.184164211	Alaska	AK	1
2002	Health care and social services	26610	0.07439798	0.025118091	Alaska	AK	
2002	Information, financial activities, and real estate	22845	0.063871547	0.030382045	Alaska	AK	
2002	Manufacturing	7122	0.019912154	-0.043596435	Alaska	AK	
2002	Professional, management, and administrative services	30523	0.085338202	0.060524737	Alaska	AK	
2002	Trade	48267	0.134948039	-0.004389112	Alaska	AK	
2002	Transportation and utilities	29572	0.082679334	0.016914975	Alaska	AK	
2003	Agriculture and mining	15310	0.042750436	-0.008438181	Alaska	AK	
2003	Arts, food, and other services	52990	0.147965096	0.075086387	Alaska	AK	
2003	Construction	31949	0.089211867	0.020150615	Alaska	AK	
2003	Educational services and public administration	76897	0.214721117	-0.215957349	Alaska	AK	1
2003	Health care and social services	38977	0.1088363	0.059556411	Alaska	AK	
2003	Information, financial activities, and real estate	24943	0.069648866	0.036159364	Alaska	AK	
2003	Manufacturing	8908	0.024873997	-0.038634593	Alaska	AK	
2003	Professional, management, and administrative services	27094	0.075655148	0.050841683	Alaska	AK	
2003	Trade	50142	0.140012565	0.000675415	Alaska	AK	
2003	Transportation and utilities	30915	0.086324607	0.020560249	Alaska	AK	
2004	Agriculture and mining	13179	0.035903821	-0.015284796	Alaska	AK	
2004	Arts, food, and other services	52560	0.143190288	0.070311579	Alaska	AK	
2004	Construction	30010	0.08175686	0.012695607	Alaska	AK	
2004	Educational services and public administration	82478	0.224696511	-0.205981955	Alaska	AK	1
2004	Health care and social services	39897	0.108692217	0.059412328	Alaska	AK	
2004	Information, financial activities, and real estate	25389	0.069167775	0.035678273	Alaska	AK	
2004	Manufacturing	7988	0.021761873	-0.041746717	Alaska	AK	
2004	Professional, management, and administrative services	29795	0.081171131	0.056357666	Alaska	AK	
2004	Trade	53014	0.14442713	0.005089979	Alaska	AK	
2004	Transportation and utilities	32754	0.089232395	0.023468037	Alaska	AK	
2005	Agriculture and mining	16399	0.043011627	-0.00817699	Alaska	AK	
2005	Arts, food, and other services	57965	0.152031768	0.079153059	Alaska	AK	
2005	Construction	38625	0.101306427	0.032245174	Alaska	AK	
2005	Educational services and public administration	76690	0.201144074	-0.229534392	Alaska	AK	1
2005	Health care and social services	45216	0.118593434	0.069313545	Alaska	AK	
2005	Information, financial activities, and real estate	25097	0.065824916	0.032335414	Alaska	AK	
2005	Manufacturing	7554	0.019812783	-0.043695806	Alaska	AK	
2005	Professional, management, and administrative services	28122	0.073758947	0.048945482	Alaska	AK	
2005	Trade	51189	0.134259539	-0.005077612	Alaska	AK	
2005	Transportation and utilities	34412	0.090256486	0.024492127	Alaska	AK	
2006	Agriculture and mining	21239	0.052960201	0.001771584	Alaska	AK	
2006	Arts, food, and other services	51375	0.128105387	0.055226678	Alaska	AK	
2006	Construction	40781	0.101688872	0.032627619	Alaska	AK	
2006	Educational services and public administration	81982	0.204425028	-0.226253438	Alaska	AK	1
2006	Health care and social services	47310	0.117969165	0.068689276	Alaska	AK	
2006	Information, financial activities, and real estate	25716	0.064123759	0.030634257	Alaska	AK	
2006	Manufacturing	15129	0.037724699	-0.025783891	Alaska	AK	
2006	Professional, management, and administrative services	30720	0.076601411	0.051787946	Alaska	AK	
2006	Trade	54240	0.135249366	-0.004087785	Alaska	AK	
2006	Transportation and utilities	32545	0.081152113	0.015387754	Alaska	AK	
2007	Agriculture and mining	20025	0.049561434	-0.001627183	Alaska	AK	
2007	Arts, food, and other services	56914	0.140860896	0.067982187	Alaska	AK	
2007	Construction	33817	0.08369633	0.014635077	Alaska	AK	
2007	Educational services and public administration	75368	0.18653414	-0.244144326	Alaska	AK	1
2007	Health care and social services	52780	0.130629337	0.081349449	Alaska	AK	
2007	Information, financial activities, and real estate	26689	0.066054687	0.032565185	Alaska	AK	
2007	Manufacturing	17859	0.044200632	-0.019307958	Alaska	AK	
2007	Professional, management, and administrative services	39060	0.09667264	0.071859174	Alaska	AK	
2007	Trade	52225	0.129255725	-0.010081426	Alaska	AK	
2007	Transportation and utilities	29307	0.072534179	0.006769821	Alaska	AK	
2008	Agriculture and mining	23280	0.057946051	0.006757434	Alaska	AK	
2008	Arts, food, and other services	47983	0.11943408	0.046555371	Alaska	AK	
2008	Construction	40234	0.10014611	0.031084857	Alaska	AK	
2008	Educational services and public administration	79616	0.198171513	-0.232506953	Alaska	AK	1
2008	Health care and social services	46993	0.11696988	0.067689991	Alaska	AK	
2008	Information, financial activities, and real estate	30544	0.076026813	0.042537311	Alaska	AK	
2008	Manufacturing	15650	0.038954283	-0.024554306	Alaska	AK	
2008	Professional, management, and administrative services	33027	0.082207227	0.057393762	Alaska	AK	
2008	Trade	56365	0.140297646	0.000960495	Alaska	AK	
2008	Transportation and utilities	28061	0.069846398	0.004082039	Alaska	AK	
2009	Agriculture and mining	19663	0.048198589	-0.002990028	Alaska	AK	
2009	Arts, food, and other services	56753	0.139114811	0.066236102	Alaska	AK	
2009	Construction	38805	0.095120086	0.026058833	Alaska	AK	
2009	Educational services and public administration	78844	0.193264993	-0.237413473	Alaska	AK	1
